Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits,Branch Age,Year_Since_Acquisition,Total_Deposits,Growth_%,CAGR
JPMorgan Chase Bank,0,Tarzana Branch,4524,1919-01-01,2008-09-25,18705 Ventura Blvd,Tarzana,Los Angeles,CA,91356,34.17076,-118.54094,203796.0,214163.0,237472.0,253697.0,283174.0,307430.0,345654,107,18,1845386.0,69.6078431372549,9.204614111924613
JPMorgan Chase Bank,0,Fourth Street Santa Rosa Branch,4525,1919-01-01,2008-09-25,835 Fourth Street,Santa Rosa,Sonoma,CA,95404,38.44246,-122.70961,83879.0,82395.0,83197.0,85221.0,83869.0,93669.0,106395,107,18,618625.0,26.84342922543187,4.042631752801329
JPMorgan Chase Bank,0,Sonoma Branch,4526,1919-01-01,2008-09-25,501 Broadway Boulevard,Sonoma,Sonoma,CA,95476,38.29192,-122.45797,73490.0,77521.0,75888.0,77935.0,77641.0,96394.0,104699,107,18,583568.0,42.4670023132399,6.0764672676566045
JPMorgan Chase Bank,0,Hamilton Avenue Branch,4527,1892-01-01,2008-09-25,300 Hamilton Avenue,Palo Alto,Santa Clara,CA,94301,37.44537,-122.16007,104973.0,118877.0,156364.0,175410.0,217090.0,248084.0,285424,134,18,1306222.0,171.90229868632886,18.141409112019137
JPMorgan Chase Bank,0,Rockridge Branch,4528,1919-01-01,2008-09-25,5050 Broadway,Oakland,Alameda,CA,94611,37.83462,-122.25214,139319.0,148268.0,158415.0,178832.0,209107.0,229245.0,269802,107,18,1332988.0,93.65772077031848,11.644963491004013
JPMorgan Chase Bank,0,State Street Branch,4529,1919-01-01,2008-09-25,1302 State Street,Santa Barbara,Santa Barbara,CA,93101,34.42448,-119.70589,138664.0,146953.0,164955.0,173317.0,184872.0,228915.0,244544,107,18,1282220.0,76.35723763918537,9.91717245922954
JPMorgan Chase Bank,0,Taft Branch,4530,1919-01-01,2008-09-25,329 Kern Street,Taft,Kern,CA,93268,35.14215,-119.45644,27561.0,27527.0,29573.0,28265.0,28750.0,30569.0,33559,107,18,205804.0,21.762635608287074,3.3361649962070583
JPMorgan Chase Bank,0,Glendale Ave Branch,4531,1919-01-01,2008-09-25,500 N Glendale Ave,Glendale,Los Angeles,CA,91206,34.15327,-118.24383,192876.0,199963.0,202111.0,213386.0,223875.0,249149.0,282101,107,18,1563461.0,46.260291586304156,6.542055788405854
JPMorgan Chase Bank,0,Long Beach Plaza Branch,4532,1919-01-01,2008-09-25,6300 E Spring Street,Long Beach,Los Angeles,CA,90815,33.81042,-118.10902,200237.0,200508.0,205283.0,213235.0,213357.0,225924.0,239885,107,18,1498429.0,19.800536364408174,3.056754268764017
JPMorgan Chase Bank,0,Palm Springs Branch,4533,1919-01-01,2008-09-25,499 S Palm Canyon Dr,Palm Springs,Riverside,CA,92262,33.81625,-116.54677,152864.0,148708.0,161327.0,157252.0,157556.0,165973.0,168661,107,18,1112341.0,10.334022398995184,1.6525416458833986
JPMorgan Chase Bank,0,Mission Valley Branch,4534,1919-01-01,2008-09-25,5111 Mission Center Rd.,San Diego,San Diego,CA,92108,32.76865,-117.15397,111890.0,120924.0,128977.0,139958.0,145706.0,167730.0,191352,107,18,1006537.0,71.01796407185628,9.355413892875086
JPMorgan Chase Bank,0,Belmont Shore Branch,4535,1919-01-01,2008-09-25,5200 East Second St,Long Beach,Los Angeles,CA,90803,33.7602,-118.13487,141834.0,151170.0,158757.0,177212.0,204026.0,216213.0,254259,107,18,1303471.0,79.26519734337325,10.21718902250377
JPMorgan Chase Bank,0,North Hollywood Branch,4536,1919-01-01,2008-09-25,6400 Laurel Canyon Blvd,North Hollywood,Los Angeles,CA,91606,34.18698,-118.39647,98022.0,97567.0,104980.0,118222.0,117646.0,129578.0,145122,107,18,811137.0,48.050437656852544,6.758291736372479
JPMorgan Chase Bank,0,Malibu Branch,4537,1919-01-01,2008-09-25,29211 Heathercliff Road,Malibu,Los Angeles,CA,90265,34.02072,-118.80945,89555.0,92637.0,104572.0,111009.0,131348.0,156278.0,170628,107,18,856027.0,90.52872536430127,11.342271469051358
JPMorgan Chase Bank,0,California Street Branch,4538,1919-01-01,2008-09-25,401 California Street,San Francisco,San Francisco,CA,94104,37.79301,-122.40116,121743.0,138508.0,173684.0,174622.0,198909.0,193549.0,212451,107,18,1213466.0,74.50777457430817,9.724210176308112
JPMorgan Chase Bank,0,Pacific View Mall Branch,4539,1919-01-01,2008-09-25,3498 Telegraph Road Branch,Ventura,Ventura,CA,93003,34.27298,-119.24797,89778.0,90074.0,93612.0,96805.0,104089.0,113452.0,132374,107,18,720184.0,47.445922163559004,6.685515733511216
JPMorgan Chase Bank,0,Clairemont Branch,4540,1919-01-01,2008-09-25,5825 Balboa Ave.,San Diego,San Diego,CA,92111,32.82016,-117.17832,128559.0,140465.0,145833.0,143811.0,158674.0,172811.0,198414,107,18,1088567.0,54.3369192355261,7.50078554962037
JPMorgan Chase Bank,0,Pacific Ave and Benjamin Holt Ave Branch,4541,1919-01-01,2008-09-25,6623 Pacific Ave,Stockton,Modoc,CA,95207,38.01045,-121.32048,90444.0,85645.0,87039.0,87929.0,90925.0,103254.0,115834,107,18,661070.0,28.072619521471847,4.20999668211095
JPMorgan Chase Bank,0,Los Osos Branch,4542,1919-01-01,2008-09-25,1045 Los Osos Valley Road,Los Osos,San Luis Obispo,CA,93402,35.31102,-120.83148,57780.0,54171.0,62060.0,67247.0,72496.0,78214.0,71728,107,18,463696.0,24.13984077535479,3.6697053062352936
JPMorgan Chase Bank,0,Fashion Park Branch,4543,1919-01-01,2008-09-25,700 West Huntington Drive,Arcadia,Los Angeles,CA,91007,34.13148,-118.05555,180733.0,197452.0,223162.0,268978.0,331211.0,373509.0,445999,107,18,2021044.0,146.7723105354307,16.24726340901781
JPMorgan Chase Bank,0,Midway Drive Branch,4544,1919-01-01,2008-09-25,3609 Midway Avenue,San Diego,San Diego,CA,92110,32.75313,-117.21675,66491.0,68977.0,71646.0,77465.0,86315.0,89800.0,97639,107,18,558333.0,46.845437728414375,6.612978436543737
JPMorgan Chase Bank,0,San Rafael Branch,4545,1919-01-01,2008-09-25,300 Las Gallinas Road,San Rafael,Marin,CA,94903,37.9989,-122.53616,133880.0,137987.0,144276.0,149507.0,165435.0,186142.0,198450,107,18,1115677.0,48.229757992231846,6.779832006401687
JPMorgan Chase Bank,0,West Manchester Avenue Branch,4546,1919-01-01,2008-09-25,1027 West Manchester Avenue,Los Angeles,Los Angeles,CA,90044,33.96001,-118.29297,56874.0,56218.0,59089.0,58464.0,59667.0,64580.0,69731,107,18,424623.0,22.606111755811092,3.4551274235531615
JPMorgan Chase Bank,0,Diamond Bar Branch,4547,1919-01-01,2008-09-25,1100 S Diamond Bar Blvd,Diamond Bar,Los Angeles,CA,91765,34.00309,-117.80984,155224.0,170211.0,197394.0,213072.0,229386.0,248593.0,275228,107,18,1489108.0,77.31020976137711,10.015942561888425
JPMorgan Chase Bank,0,Gellert Blvd Branch,4548,1919-01-01,2008-09-25,326 Gellert Blvd,Daly City,San Mateo,CA,94015,37.66723,-122.46877,82699.0,88533.0,102302.0,104334.0,113195.0,125332.0,145784,107,18,762179.0,76.28266363559413,9.909424541494127
JPMorgan Chase Bank,0,Hemet Plaza Branch,4549,1919-01-01,2008-09-25,1800 East Florida Avenue,Hemet,Riverside,CA,92544,33.74764,-116.95249,120339.0,112004.0,115660.0,116837.0,115416.0,116975.0,124015,107,18,821246.0,3.054703795112142,0.5027556974624536
JPMorgan Chase Bank,0,Mchenry Avenue Branch,4550,1919-01-01,2008-09-25,2609 Mchenry Avenue,Modesto,Stanislaus,CA,95350,37.67897,-120.99416,105951.0,95638.0,98645.0,94595.0,94903.0,105041.0,110163,107,18,704936.0,3.975422601013676,0.6518547868132218
JPMorgan Chase Bank,0,Riverside Ave Branch,4551,1919-01-01,2008-09-25,6245 Riverside Avenue,Riverside,Riverside,CA,92506,33.95555,-117.38803,130536.0,129748.0,154323.0,188962.0,194796.0,156886.0,172540,107,18,1127791.0,32.17809646381075,4.759459456401549
JPMorgan Chase Bank,0,Ming Ave Branch,4552,1919-01-01,2008-09-25,3901 Ming Ave,Bakersfield,Kern,CA,93309,35.33946,-119.04725,77087.0,78849.0,85501.0,83043.0,86527.0,89137.0,93623,107,18,593767.0,21.451087732043018,3.2920511092878524
JPMorgan Chase Bank,0,Paseo Padre Branch,4554,1919-01-01,2008-09-25,39395 Paseo Padre Pkwy,Fremont,Alameda,CA,94538,37.55209,-121.9785,317838.0,343989.0,361784.0,391200.0,415809.0,458586.0,510643,107,18,2799849.0,60.661406125132935,8.222757111683855
JPMorgan Chase Bank,0,Century City Branch,4555,1919-01-01,2008-09-25,1925 Century Park East,Los Angeles,Los Angeles,CA,90067,34.06013,-118.41354,92679.0,92232.0,108062.0,105120.0,106358.0,119839.0,131506,107,18,755796.0,41.89406445904682,6.005249241453603
JPMorgan Chase Bank,0,East Thousand Oaks Blvd Branch,4556,1919-01-01,2008-09-25,3960 E Thousandoaks Blvd,Westlake Village,Ventura,CA,91362,34.16192,-118.82487,113787.0,123959.0,155231.0,172649.0,207119.0,236618.0,275525,107,18,1284888.0,142.14101786671588,15.880775769624723
JPMorgan Chase Bank,0,Brea Branch,4557,1919-01-01,2008-09-25,270 S State College Blvd,Brea,Orange,CA,92821,33.91278,-117.88604,113426.0,117427.0,130131.0,130802.0,146230.0,162591.0,195285,107,18,995892.0,72.16952021582354,9.477795806636212
JPMorgan Chase Bank,0,Bayfair Branch,4558,1919-01-01,2008-09-25,1320 Fairmont Dr,San Leandro,Alameda,CA,94578,37.70251,-122.12715,130082.0,129630.0,136467.0,136994.0,138745.0,141906.0,157715,107,18,971539.0,21.242754570194187,3.262499354931725
JPMorgan Chase Bank,0,Ygnacio Valley Branch,4559,1919-01-01,2008-09-25,5430 Ygnacio Valley Rd,Concord,Contra Costa,CA,94521,37.95036,-121.95961,96831.0,97537.0,105104.0,108960.0,113733.0,125338.0,140591,107,18,788094.0,45.192138881143435,6.411978290364351
JPMorgan Chase Bank,0,Mcbean Parkway Branch,4561,1919-01-01,2008-09-25,25882 Mcbean Parkway,Valencia,Los Angeles,CA,91355,34.40255,-118.55143,119330.0,123184.0,129956.0,137709.0,148199.0,152124.0,178074,107,18,988576.0,49.22819073158468,6.899369961731905
JPMorgan Chase Bank,0,Solana Beach Branch,4562,1919-01-01,2008-09-25,607 Lomas Santa Fe,Solana Beach,San Diego,CA,92075,32.99609,-117.26039,49490.0,50520.0,60419.0,61519.0,68985.0,75485.0,89081,107,18,455499.0,79.99797938977571,10.292150551834634
JPMorgan Chase Bank,0,Arizona Ave and 4th Street Branch,4563,1919-01-01,2008-09-25,1333 4th Street,Santa Monica,Los Angeles,CA,90401,34.01705,-118.49589,180764.0,203893.0,253222.0,267087.0,312392.0,347234.0,389555,107,18,1954147.0,115.50474652032486,13.651753312280167
JPMorgan Chase Bank,0,Mission Viejo Branch,4564,1919-01-01,2008-09-25,27752 Vista Del Lago,Mission Viejo,Orange,CA,92692,33.63323,-117.64602,92077.0,91924.0,102573.0,103108.0,109397.0,111859.0,129833,107,18,740771.0,41.00481119063393,5.894236125969066
JPMorgan Chase Bank,0,Westwood Village Branch,4565,1919-01-01,2008-09-25,10901 Wilshire Blvd,Los Angeles,Los Angeles,CA,90024,34.05877,-118.44396,103906.0,129343.0,151426.0,177065.0,154788.0,192493.0,241762,107,18,1150783.0,132.673762824091,15.113052091016478
JPMorgan Chase Bank,0,Delta Fair Blvd Branch,4567,1919-01-01,2008-09-25,3206 Delta Fair Blvd,Antioch,Contra Costa,CA,94509,38.00242,-121.8393,43449.0,42831.0,45804.0,48262.0,49640.0,53709.0,60818,107,18,344513.0,39.97560358121016,5.765020557118561
JPMorgan Chase Bank,0,Concord Downtown Branch,4568,1919-01-01,2008-09-25,2097 Salvio Street,Concord,Contra Costa,CA,94520,37.97732,-122.03502,50800.0,51706.0,52436.0,56407.0,64859.0,70652.0,78185,107,18,425045.0,53.90748031496063,7.450874576868394
JPMorgan Chase Bank,0,Walnut Ave Branch,4569,1919-01-01,2008-09-25,5392 Walnut Ave,Irvine,Orange,CA,92604,33.68954,-117.77118,102683.0,104733.0,119178.0,129251.0,142501.0,156899.0,215573,107,18,970818.0,109.9403017052482,13.15731557580766
JPMorgan Chase Bank,0,Santa Cruz Ave Branch,4570,1919-01-01,2008-09-25,650 Santa Cruz Ave,Menlo Park,San Mateo,CA,94025,37.45241,-122.18396,146261.0,158917.0,175887.0,187908.0,201200.0,204048.0,226410,107,18,1300631.0,54.79861343762179,7.554316420381646
JPMorgan Chase Bank,0,De Anza Blvd Branch,4571,1919-01-01,2008-09-25,10250 S De Anza Blvd,Cupertino,Santa Clara,CA,95014,37.31965,-122.03219,246562.0,252523.0,274041.0,276294.0,307739.0,354091.0,412197,107,18,2123447.0,67.17782951144135,8.942276714552877
JPMorgan Chase Bank,0,Los Altos Branch,4572,1919-01-01,2008-09-25,199 Main Street,Los Altos,Santa Clara,CA,94022,37.37892,-122.11555,192598.0,203312.0,217045.0,237582.0,274437.0,293084.0,316033,107,18,1734091.0,64.08945056542643,8.604239000456504
JPMorgan Chase Bank,0,Main Street Salinas Branch,4573,1919-01-01,2008-09-25,425 Main Street,Salinas,Monterey,CA,93901,36.67163,-121.65462,152872.0,159530.0,167314.0,178180.0,187470.0,196786.0,242134,107,18,1284286.0,58.39002564236747,7.966238631030453
JPMorgan Chase Bank,0,Saratoga Ave Branch,4574,1919-01-01,2008-09-25,1725 Saratoga Ave,San Jose,Santa Clara,CA,95129,37.29113,-121.99284,205440.0,205503.0,226692.0,249292.0,273035.0,314471.0,341309,107,18,1815742.0,66.1356113707165,8.828787105601087
JPMorgan Chase Bank,0,Watsonville Branch,4575,1919-01-01,2008-09-25,630 Main St,Watsonville,Santa Cruz,CA,95076,36.91369,-121.76021,95979.0,95192.0,102607.0,102382.0,104317.0,115915.0,128118,107,18,744510.0,33.48544994217485,4.931445344190988
JPMorgan Chase Bank,0,Dublin Blvd Branch,4576,1919-01-01,2008-09-25,"7600 Dublin Blvd, Suite 101",Dublin,Alameda,CA,94568,37.70403,-121.92946,86575.0,91404.0,105000.0,111578.0,119920.0,129960.0,151459,107,18,795896.0,74.94542304360381,9.770025260006697
JPMorgan Chase Bank,0,Castro Valley Branch,4577,1919-01-01,2008-09-25,3449 Castro Valley Blvd,Castro Valley,Alameda,CA,94546,37.69547,-122.07579,182718.0,186510.0,199669.0,206575.0,222752.0,251346.0,277844,107,18,1527414.0,52.06164690944516,7.235014530626738
JPMorgan Chase Bank,0,Mountain Blvd Branch,4578,1919-01-01,2008-09-25,2051 Mountain Blvd,Oakland,Alameda,CA,94611,37.82653,-122.20938,112233.0,124555.0,132880.0,136369.0,143699.0,155295.0,177158,107,18,982189.0,57.848404658166494,7.90461830180198
JPMorgan Chase Bank,0,Morgan Hill Branch,4579,1919-01-01,2008-09-25,17599 Monterey St,Morgan Hill,Santa Clara,CA,95037,37.13032,-121.65454,114015.0,118979.0,127131.0,136930.0,145876.0,168125.0,188419,107,18,999475.0,65.25808007718283,8.732769632993275
JPMorgan Chase Bank,0,Burlingame Chapin Branch,4580,1919-01-01,2008-09-25,1430 Chapin Ave,Burlingame,San Mateo,CA,94010,37.57794,-122.35027,109042.0,116406.0,138589.0,156046.0,160170.0,174129.0,193368,107,18,1047750.0,77.33350452119366,10.018351386026403
JPMorgan Chase Bank,0,Vintage Way Branch,4582,1919-01-01,2008-09-25,251 Vintage Way,Novato,Marin,CA,94945,38.08657,-122.55225,65706.0,69336.0,75400.0,85069.0,94577.0,105560.0,117050,107,18,612698.0,78.14202660335432,10.101794680812826
JPMorgan Chase Bank,0,Country Club Gate Center Branch,4583,1919-01-01,2008-09-25,170 Country Club Gate Center,Pacific Grove,Monterey,CA,93950,36.60817,-121.92472,47965.0,48917.0,54304.0,58713.0,62943.0,66865.0,74929,107,18,414636.0,56.21599082664442,7.717826384861981
JPMorgan Chase Bank,0,Middlefield Road Branch,4584,1919-01-01,2008-09-25,2846 Middlefield Road,Palo Alto,Santa Clara,CA,94306,37.43254,-122.12794,145174.0,163681.0,173508.0,192031.0,260365.0,293085.0,361620,107,18,1589464.0,149.09419041977213,16.428847840849436
JPMorgan Chase Bank,0,Petaluma Branch,4585,1919-01-01,2008-09-25,101 Western Ave,Petaluma,Sonoma,CA,94952,38.23371,-122.64113,61934.0,65205.0,65970.0,69909.0,73714.0,91611.0,103026,107,18,531369.0,66.34804792198146,8.851967871376898
JPMorgan Chase Bank,0,East Alisal Branch,4586,1919-01-01,2008-09-25,800 E Alisal St,Salinas,Monterey,CA,93905,36.67314,-121.63044,51868.0,52250.0,57249.0,59993.0,64562.0,71111.0,80026,107,18,437059.0,54.28780751137503,7.49508346929193
JPMorgan Chase Bank,0,Corte Madera Branch,4587,1919-01-01,2008-09-25,437 Corte Madera Town Center,Corte Madera,Marin,CA,94925,37.92624,-122.51805,127010.0,145251.0,162891.0,175223.0,181717.0,219904.0,250441,107,18,1262437.0,97.18211164475238,11.98106293281671
JPMorgan Chase Bank,0,Hollister Branch,4588,1919-01-01,2008-09-25,494 Tres Pinos Road,Hollister,San Benito,CA,95023,36.83945,-121.39365,61591.0,63631.0,69052.0,77710.0,86415.0,97009.0,107718,107,18,563126.0,74.89243558312091,9.76448337067124
JPMorgan Chase Bank,0,Harden Plaza Branch,4589,1919-01-01,2008-09-25,1590 North Main St,Salinas,Monterey,CA,93906,36.71296,-121.65437,113071.0,114941.0,121364.0,125481.0,133137.0,144861.0,160632,107,18,913487.0,42.06295159678432,6.0262673287133195
JPMorgan Chase Bank,0,Carmel Rancho Branch,4590,1919-01-01,2008-09-25,26378 Carmel Rancho Blvd.,Carmel,Monterey,CA,93923,36.54053,-121.90504,70051.0,65535.0,65196.0,69384.0,72687.0,73773.0,110641,107,18,527267.0,57.94349830837533,7.915449864444213
JPMorgan Chase Bank,0,Danville Branch,4591,1919-01-01,2008-09-25,661 San Ramon Vly Blvd.,Danville,Contra Costa,CA,94526,37.81421,-121.98874,167652.0,178300.0,201364.0,194966.0,213019.0,221706.0,243580,107,18,1420587.0,45.28905112972109,6.423812903961701
JPMorgan Chase Bank,0,El Camino Real and Walnut Branch,4592,1919-01-01,2008-09-25,502 El Camino Real,Greenfield,Monterey,CA,93927,36.327,-121.24852,37860.0,40055.0,42044.0,43777.0,47289.0,48497.0,54196,107,18,313718.0,43.14844162704701,6.160862287886881
JPMorgan Chase Bank,0,King City Branch,4593,1919-01-01,2008-09-25,509 Broadway,King City,Monterey,CA,93930,36.21136,-121.12916,55941.0,54202.0,55296.0,51477.0,55087.0,58115.0,64150,107,18,394268.0,14.674389088503958,2.30834811155769
JPMorgan Chase Bank,0,Montgomery Village Branch,4594,1919-01-01,2008-09-25,2300 Sonoma Ave,Santa Rosa,Sonoma,CA,95405,38.44448,-122.6876,76292.0,76333.0,78541.0,82719.0,108277.0,109940.0,110424,107,18,642526.0,44.738635767839355,6.3565103091900665
JPMorgan Chase Bank,0,Pleasant Hill Branch,4595,1919-01-01,2008-09-25,1898 Contra Costa Blvd,Pleasant Hill,Contra Costa,CA,94523,37.94977,-122.06009,87265.0,92632.0,98223.0,105681.0,110431.0,122626.0,145601,107,18,762459.0,66.84925227754542,8.906560952350207
JPMorgan Chase Bank,0,Rohnert Park Branch,4596,1919-01-01,2008-09-25,201 Rohnert Park Expressway E,Rohnert Park,Sonoma,CA,94928,38.34832,-122.7095,69312.0,81138.0,77066.0,92542.0,86896.0,91604.0,116434,107,18,614992.0,67.98534164358264,9.029803947986315
JPMorgan Chase Bank,0,Arroyo Grande Branch,4597,1919-01-01,2008-09-25,1242 Grand Ave,Arroyo Grande,San Luis Obispo,CA,93420,35.1207,-120.60128,110968.0,116854.0,119895.0,134046.0,132880.0,143138.0,158843,107,18,916624.0,43.143068271934254,6.160198118432447
JPMorgan Chase Bank,0,Carmichael Branch,4598,1919-01-01,2008-09-25,"6908 Fair Oaks Boulevard, Suite 3",Carmichael,Sacramento,CA,95608,38.62625,-121.32828,62233.0,58444.0,63267.0,61835.0,61308.0,80681.0,80891,107,18,468659.0,29.9808783121495,4.467189561038443
JPMorgan Chase Bank,0,Fourth and Hope Branch,4599,1919-01-01,2008-09-25,400 South Hope St,Los Angeles,Los Angeles,CA,90071,34.05191,-118.25399,73779.0,72872.0,81440.0,89561.0,104789.0,109527.0,121762,107,18,653730.0,65.03612138955529,8.708416108634154
JPMorgan Chase Bank,0,Palm Desert Branch,4600,1919-01-01,2008-09-25,72705 Hwy 111,Palm Desert,Riverside,CA,92260,33.7217,-116.39608,151840.0,154479.0,165915.0,173311.0,182128.0,178345.0,190242,107,18,1196260.0,25.291095890410958,3.829325956831031
JPMorgan Chase Bank,0,Canyon Country Branch,4601,1919-01-01,2008-09-25,16520 West Soledad Canyon Rd,Canyon Country,Los Angeles,CA,91387,34.42671,-118.42561,97607.0,99048.0,103443.0,106909.0,120180.0,135313.0,156244,107,18,818744.0,60.07458481461371,8.15677539973998
JPMorgan Chase Bank,0,Chico Broadway Branch,4602,1919-01-01,2008-09-25,200 Broadway Street,Chico,Butte,CA,95928,39.72957,-121.84111,76085.0,74192.0,76719.0,81156.0,89646.0,99407.0,106198,107,18,603403.0,39.578103436945526,5.714902963087942
JPMorgan Chase Bank,0,Clovis Branch,4603,1919-01-01,2008-09-25,"1810 Shaw Avenue, Suite 101",Clovis,Fresno,CA,93611,36.80847,-119.68155,60185.0,64196.0,63257.0,63597.0,70300.0,77986.0,83790,107,18,483311.0,39.22073606380327,5.669743750638356
JPMorgan Chase Bank,0,Culver City Branch,4604,1982-06-30,2008-09-25,9801 Washington Blvd,Culver City,Los Angeles,CA,90232,34.02199,-118.39697,169892.0,174750.0,197983.0,216984.0,241821.0,263610.0,304700,44,18,1569740.0,79.3492336307772,10.225798645633578
JPMorgan Chase Bank,0,Desert Hot Springs Branch,4605,1919-01-01,2008-09-25,Palm Dr and 2 Bunch Palms Tr,Desert Hot Springs,Riverside,CA,92240,33.95372,-116.50131,37822.0,36972.0,40211.0,39952.0,42101.0,41241.0,43786,107,18,282085.0,15.768600285548093,2.4704076049323787
JPMorgan Chase Bank,0,Sepulveda and Mariposa Branch,4606,1919-01-01,2008-09-25,550 North Sepulveda Blvd,El Segundo,Los Angeles,CA,90245,33.92326,-118.39617,88069.0,69085.0,70596.0,72633.0,78572.0,87796.0,100908,107,18,567659.0,14.578341981855136,2.2940614983495644
JPMorgan Chase Bank,0,First St Branch,4607,1919-01-01,2008-09-25,7160 North First St,Fresno,Fresno,CA,93720,36.83987,-119.77292,63292.0,62484.0,63221.0,64856.0,74345.0,84406.0,85729,107,18,498333.0,35.44997788030083,5.187263389051466
JPMorgan Chase Bank,0,Shaw Branch,4608,1919-01-01,2008-09-25,1380 West Shaw Ave,Fresno,Fresno,CA,93711,36.80841,-119.81675,90879.0,93850.0,92433.0,89927.0,91276.0,92962.0,106759,107,18,658086.0,17.47378382244523,2.720429414596537
JPMorgan Chase Bank,0,North Blackstone Branch,4609,1919-01-01,2008-09-25,3681 North Blackstone Ave,Fresno,Fresno,CA,93726,36.78471,-119.79064,36913.0,35550.0,35275.0,35744.0,34390.0,38680.0,42705,107,18,259257.0,15.690948988161352,2.4589491369524152
JPMorgan Chase Bank,0,Hacienda Heights Branch,4610,1919-01-01,2008-09-25,17160-D Colima Road,Hacienda Heights,Los Angeles,CA,91745,33.99069,-117.93349,134082.0,153344.0,203315.0,269990.0,349398.0,422258.0,564562,107,18,2096949.0,321.0572634656404,27.07404677394154
JPMorgan Chase Bank,0,South Torrance Financial Ctr Branch,4611,1919-01-01,2008-09-25,2750 #b Pacific Coast Highway,Torrance,Los Angeles,CA,90505,33.80869,-118.34832,97685.0,100719.0,112852.0,120689.0,125464.0,136063.0,155699,107,18,849171.0,59.38885192199417,8.079416264829508
JPMorgan Chase Bank,0,Bixby Knolls Branch,4612,1919-01-01,2008-09-25,3901 Atlantic Ave,Long Beach,Los Angeles,CA,90807,33.82935,-118.18507,105064.0,106447.0,115309.0,119808.0,128359.0,155058.0,181757,107,18,911802.0,72.99645930099749,9.56525884901287
JPMorgan Chase Bank,0,East Los Angeles Branch,4613,1919-01-01,2008-09-25,5301 Whittier Blvd,Los Angeles,Los Angeles,CA,90022,34.02006,-118.15569,112509.0,112434.0,118065.0,116515.0,119016.0,127472.0,138041,107,18,844052.0,22.693295647459312,3.467384764362147
JPMorgan Chase Bank,0,Marysville East St Branch,4614,1919-01-01,2008-09-25,726 E Street,Marysville,Yuba,CA,95901,39.14321,-121.59105,82053.0,75854.0,79844.0,82146.0,80337.0,93021.0,106103,107,18,599358.0,29.310323815095124,4.3771737606651095
JPMorgan Chase Bank,0,National City Branch,4615,1919-01-01,2008-09-25,1130 Plaza Blvd Ste 102,National City,San Diego,CA,91950,32.67712,-117.09551,67346.0,66992.0,69513.0,72034.0,76524.0,83813.0,88992,107,18,525214.0,32.14147833575862,4.75462186948159
JPMorgan Chase Bank,0,Mission Ave Branch,4616,1919-01-01,2008-09-25,3748 Mission Ave,Oceanside,San Diego,CA,92058,33.22473,-117.33235,94394.0,88260.0,88706.0,88097.0,92746.0,94711.0,108333,107,18,655247.0,14.766828400110176,2.322088666336475
JPMorgan Chase Bank,0,Paramount Branch,4617,1919-01-01,2008-09-25,15359 Paramount Blvd,Paramount,Los Angeles,CA,90723,33.89321,-118.16017,75812.0,76153.0,80593.0,84901.0,96561.0,99997.0,109162,107,18,623179.0,43.9903972985807,6.264675821444299
JPMorgan Chase Bank,0,Rancho Cucamonga Branch,4618,1919-01-01,2008-09-25,8730 19th St.,Rancho Cucamonga,San Bernardino,CA,91701,34.13262,-117.61511,114051.0,112892.0,130376.0,129804.0,134927.0,151187.0,170762,107,18,943999.0,49.72424617057281,6.958512848415155
JPMorgan Chase Bank,0,Reedley Branch,4619,1919-01-01,2008-09-25,1000 G Street,Reedley,Fresno,CA,93654,36.59739,-119.45183,38941.0,39593.0,42146.0,42296.0,45610.0,57490.0,60545,107,18,326621.0,55.47880126344984,7.632938524401256
JPMorgan Chase Bank,0,Plaza D Street Branch,4620,1929-01-01,2008-09-25,330 North D Street,San Bernardino,San Bernardino,CA,92401,34.10512,-117.29188,64335.0,63896.0,67895.0,65300.0,68121.0,76077.0,79197,97,18,484821.0,23.1009559337841,3.5246023270218974
JPMorgan Chase Bank,0,North Park Branch,4621,1919-01-01,2008-09-25,3921 30th Street,San Diego,San Diego,CA,92104,32.74906,-117.13016,73663.0,74872.0,96858.0,107079.0,123010.0,122617.0,121653,107,18,719752.0,65.14803904266728,8.720699232281138
JPMorgan Chase Bank,0,Ocean Beach Branch,4622,1919-01-01,2008-09-25,1881 Sunset Cliffs Blvd,San Diego,San Diego,CA,92107,32.74451,-117.24778,78164.0,79169.0,87256.0,88138.0,93519.0,107494.0,115520,107,18,649260.0,47.79182232229671,6.727188093243219
JPMorgan Chase Bank,0,Scripps Ranch Branch,4623,1919-01-01,2008-09-25,9994 Scripps Ranch Blvd,San Diego,San Diego,CA,92131,32.90297,-117.09852,91315.0,93691.0,104369.0,101614.0,111557.0,124362.0,142649,107,18,769557.0,56.21639380167552,7.717872696326378
JPMorgan Chase Bank,0,Chestnut Street Branch,4624,1919-01-01,2008-09-25,2166 Chestnut Street,San Francisco,San Francisco,CA,94123,37.80047,-122.43892,90796.0,101506.0,96852.0,128545.0,145772.0,151310.0,160075,107,18,874856.0,76.30181946341249,9.911415010142655
